PROSPECTID,pct_tl_open_L6M,pct_tl_closed_L6M,Tot_TL_closed_L12M,pct_tl_open_L12M,pct_tl_closed_L12M,Tot_Missed_Pmnt,CC_TL,Home_TL,PL_TL,Secured_TL,Unsecured_TL,Other_TL,Age_Oldest_TL,Age_Newest_TL,time_since_recent_payment,max_recent_level_of_deliq,num_deliq_6_12mts,max_deliq_6mts,max_deliq_12mts,num_times_60p_dpd,num_std_12mts,num_sub,num_sub_12mts,num_dbt,num_dbt_12mts,num_lss,recent_level_of_deliq,CC_enq_L12m,PL_enq_L12m,time_since_recent_enq,enq_L3m,NETMONTHLYINCOME,Time_With_Curr_Empr,pct_currentBal_all_TL,CC_Flag,PL_Flag,pct_PL_enq_L6m_of_ever,pct_CC_enq_L6m_of_ever,max_unsec_exposure_inPct,HL_Flag,GL_Flag,MARITALSTATUS,EDUCATION,GENDER,first_prod_enq2_AL,first_prod_enq2_CC,first_prod_enq2_ConsumerLoan,first_prod_enq2_HL,first_prod_enq2_PL,first_prod_enq2_others,last_prod_enq2_AL,last_prod_enq2_CC,last_prod_enq2_ConsumerLoan,last_prod_enq2_HL,last_prod_enq2_PL,last_prod_enq2_others
APP6273,1.0,0.0,0,1.0,0.0,0,0,0,0,0,1,0,4.0,4.0,88.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,124.0,0.0,20000,66,0.6,0,0,0.0,0.0,0.9,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,1
APP6274,0.182,0.182,2,0.182,0.182,1,0,0,2,0,11,0,101.0,3.0,43.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1.0,7.0,4.0,35000,47,0.518,0,1,0.0,0.0,7.993,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
APP6275,0.5,0.0,0,0.5,0.0,1,0,0,0,0,2,0,25.0,3.0,383.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,5.0,50000,102,0.8,0,0,0.0,0.0,0.172,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
APP6276,0.0,0.0,0,1.0,0.0,0,0,0,0,1,0,1,10.0,10.0,59.0,10,2,11.0,11.0,0,0,0,0,0,0,0,10,0.0,0.0,0.0,0.0,20000,68,0.655,0,0,0.0,0.0,1.82,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
APP6277,0.0,0.0,0,1.0,0.0,0,0,0,0,1,0,0,9.0,9.0,27.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13000,96,0.743,0,0,0.0,0.0,1.82,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
APP6278,0.286,0.071,4,0.357,0.286,1,3,0,1,0,14,3,35.0,3.0,59.0,3,4,0.0,63.0,3,0,0,0,0,0,0,3,6.0,3.0,13.0,4.0,20000,90,0.372,1,1,1.0,0.714,11.235,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,1,0
APP6279,0.0,0.0,1,0.0,0.077,0,0,0,0,12,1,0,29.0,19.0,265.0,66,0,0.0,0.0,1,0,0,0,0,0,0,12,2.0,0.0,3.0,1.0,38000,66,0.0,0,0,0.0,0.0,1.82,1,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,1
APP6280,0.0,1.0,1,1.0,1.0,0,0,0,0,0,1,0,9.0,9.0,55.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,3.0,23.0,4.0,31000,40,0.0,0,0,0.667,1.0,1.82,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,1,0
APP6281,0.054,0.0,0,0.268,0.0,27,0,0,0,55,1,1,64.0,4.0,74.0,0,0,0.0,0.0,0,75,0,0,0,0,0,0,0.0,0.0,0.0,0.0,18000,66,0.813,0,0,0.0,0.0,27.778,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
APP6282,0.0,0.333,1,0.0,0.333,0,0,0,0,1,2,0,73.0,13.0,170.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,953.0,0.0,45000,147,0.0,0,0,0.0,0.0,0.444,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,1,0
APP6283,0.0,0.0,0,1.0,0.0,0,0,0,0,1,0,0,11.0,11.0,81.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,322.0,0.0,25500,113,0.722,0,0,0.0,0.0,1.82,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
APP6284,0.0,0.0,1,0.0,0.333,0,0,0,0,2,1,1,32.0,16.0,300.0,28,0,0.0,0.0,0,0,0,0,0,0,0,28,0.0,0.0,485.0,0.0,55000,126,0.334,0,0,0.0,0.0,1.82,0,0,1,3,1,0,0,1,0,0,0,0,0,1,0,0,0
APP6285,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,1,34.0,34.0,66.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,25000,69,0.073,0,0,0.0,0.0,1.82,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,1
APP6286,0.0,0.0,0,0.75,0.0,1,0,1,0,3,1,2,16.0,6.0,42.0,26,3,26.0,87.0,1,3,0,0,0,0,0,26,0.0,0.0,324.0,0.0,32000,189,0.811,0,0,0.0,0.0,0.859,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
APP6287,0.667,0.167,1,0.667,0.167,1,0,0,0,0,6,3,26.0,2.0,77.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,183.0,0.0,16500,28,0.777,0,0,0.0,0.0,3.073,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1
APP6288,0.5,0.0,0,1.0,0.0,1,0,0,0,2,0,1,9.0,2.0,54.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,6.0,5.0,30000,44,0.983,0,0,0.0,0.0,1.82,0,0,0,3,1,0,0,0,0,0,1,0,0,1,0,0,0
APP6289,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,49.0,49.0,1455.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,11.0,1.0,15000,30,0.0,0,0,0.0,0.0,1.82,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
APP6290,0.25,0.25,1,0.25,0.25,0,0,0,0,4,0,4,47.0,6.0,101.0,0,0,0.0,0.0,0,6,0,0,0,0,0,0,0.0,0.0,2.0,1.0,25000,40,1.034,0,0,0.0,0.0,1.82,0,0,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0
APP6291,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,1,82.0,82.0,1086.0,60,0,0.0,0.0,0,0,0,0,0,0,0,60,0.0,0.0,7.0,1.0,25000,36,0.0,0,0,0.0,0.0,1.82,0,0,1,-1,1,1,0,0,0,0,0,0,0,1,0,0,0
APP6292,0.25,0.0,1,0.25,0.125,1,1,0,2,1,7,0,64.0,2.0,55.0,24,1,24.0,24.0,0,5,0,0,0,0,0,24,0.0,0.0,7.0,1.0,27000,78,0.544,1,1,0.0,0.0,3.13,1,0,1,3,1,0,0,1,0,0,0,0,0,1,0,0,0
APP6293,1.0,0.0,0,1.0,0.0,2,0,0,0,1,3,3,4.0,1.0,42.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,4.0,32.0,4.0,22000,44,0.642,0,0,1.0,0.0,2.007,0,0,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0
APP6294,0.0,0.0,4,0.167,0.667,0,0,0,0,5,1,6,51.0,9.0,113.0,209,1,0.0,10.0,2,9,0,0,0,0,0,10,0.0,0.0,59.0,2.0,20000,272,1.052,0,0,0.0,0.0,1.82,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0
APP6295,0.0,0.0,0,0.0,0.0,0,0,0,0,4,0,1,81.0,13.0,65.0,30,6,19.0,19.0,0,0,0,0,0,0,0,19,0.0,1.0,3.0,2.0,80000,245,0.892,0,0,1.0,0.0,1.82,1,0,1,3,1,1,0,0,0,0,0,0,0,0,0,1,0
APP6296,0.0,0.0,0,0.0,0.0,0,0,0,0,2,0,0,95.0,82.0,1921.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40000,123,0.0,0,0,0.0,0.0,1.82,1,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,1
APP6297,0.5,0.0,0,1.0,0.0,1,0,0,0,0,4,2,9.0,4.0,67.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,259.0,0.0,30000,244,0.318,0,0,0.0,0.0,1.059,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
APP6298,0.0,0.0,0,1.0,0.0,0,0,0,0,0,2,1,8.0,8.0,85.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,3.0,20000,126,0.5,0,0,0.0,0.0,2.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
APP6299,0.0,0.125,2,0.125,0.25,1,0,0,0,0,8,7,79.0,9.0,216.0,0,0,0.0,0.0,0,9,0,0,0,0,0,0,0.0,0.0,0.0,1.0,35000,30,1.087,0,0,0.0,0.0,2.829,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0
APP6300,0.0,0.2,2,0.0,0.2,0,1,0,0,4,6,0,86.0,14.0,88.0,0,0,0.0,0.0,0,10,0,0,0,0,0,0,0.0,0.0,2.0,3.0,15000,164,0.0,1,0,0.0,0.0,2.067,0,0,0,3,1,0,0,0,0,0,1,0,0,1,0,0,0
APP6301,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,38.0,38.0,441.0,10,0,0.0,0.0,0,0,0,0,0,0,0,10,0.0,0.0,75.0,1.0,40000,102,0.0,0,0,0.0,0.0,1.82,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,1
APP6302,0.0,0.0,0,1.0,0.0,0,0,0,0,1,1,0,8.0,7.0,44.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,3.0,223.0,0.0,17000,100,0.905,0,0,0.0,0.0,1.117,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0
APP6303,0.0,0.333,4,0.0,0.667,0,0,0,0,1,5,2,40.0,14.0,236.0,60,0,0.0,0.0,0,0,0,0,0,0,0,60,0.0,0.0,754.0,0.0,28000,124,0.0,0,0,0.0,0.0,1.82,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,1,0
APP6304,0.75,0.0,0,0.75,0.0,3,0,0,0,0,4,2,31.0,2.0,23.0,0,0,0.0,0.0,0,10,6,1,0,0,0,0,0.0,1.0,7.0,4.0,25000,17,0.743,0,0,1.0,0.0,5.083,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,1,0
APP6305,0.0,0.0,0,0.5,0.0,0,0,0,0,2,0,0,41.0,9.0,42.0,60,0,0.0,0.0,4,7,0,0,0,0,0,60,0.0,0.0,281.0,0.0,35000,180,0.884,0,0,0.0,0.0,1.82,0,0,1,-1,1,0,0,0,0,0,1,0,0,0,0,0,1
APP6306,0.0,0.0,0,0.5,0.0,0,0,0,0,2,0,1,55.0,9.0,72.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,296.0,0.0,16500,82,0.717,0,0,0.0,0.0,1.82,0,0,1,-1,1,0,0,0,0,0,1,0,0,0,0,0,1
APP6307,0.0,0.0,0,0.25,0.0,1,1,0,0,2,2,2,91.0,8.0,47.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,300.0,0.0,24000,47,0.82,1,0,0.0,0.0,0.804,1,0,1,3,1,0,0,0,0,0,1,0,1,0,0,0,0
APP6308,0.222,0.0,0,0.222,0.0,1,0,1,0,7,2,6,142.0,5.0,65.0,26,0,56.0,56.0,0,1,0,0,0,0,0,26,0.0,0.0,4.0,1.0,16000,71,0.777,0,0,0.0,0.0,59.062,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
APP6309,1.0,0.75,3,1.0,0.75,0,0,0,3,1,3,1,5.0,3.0,92.0,0,0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,8.0,79.0,1.0,25000,73,0.0,0,1,0.75,0.0,1.82,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
APP6310,0.111,0.222,2,0.222,0.222,1,1,0,1,1,8,1,75.0,2.0,35.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,3.0,40.0,2.0,25000,89,0.186,1,1,0.4,0.0,3.413,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,1,0
APP6311,0.0,0.0,1,0.0,0.167,0,0,0,0,5,1,3,84.0,31.0,668.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,423.0,0.0,17500,38,0.0,0,0,0.0,0.0,1.82,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,1
APP6312,0.143,0.143,1,0.571,0.143,0,0,0,0,0,7,1,31.0,5.0,64.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,5.0,1.0,32000,191,0.505,0,0,0.0,0.0,2.699,0,0,1,4,1,0,0,1,0,0,0,0,0,1,0,0,0
APP6313,0.0,0.4,2,0.6,0.4,0,1,0,0,1,4,0,33.0,11.0,58.0,27,2,27.0,87.0,1,0,0,0,0,0,0,27,2.0,0.0,338.0,0.0,25000,185,0.508,1,0,0.0,0.0,0.74,0,0,1,3,1,0,0,1,0,0,0,0,1,0,0,0,0
APP6314,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,21.0,21.0,449.0,3,2,3.0,3.0,0,2,0,0,0,0,0,3,0.0,0.0,224.0,0.0,25000,80,0.0,0,0,0.0,0.0,1.82,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1
APP6315,0.133,0.133,4,0.467,0.267,1,2,0,1,2,13,0,39.0,1.0,67.0,3,0,33.0,33.0,0,0,0,0,0,0,0,3,2.0,2.0,20.0,2.0,45000,66,0.566,1,1,0.5,0.0,9.538,0,0,1,3,1,0,0,0,0,0,1,0,0,1,0,0,0
APP6316,0.0,0.0,0,1.0,0.0,0,0,0,0,1,0,0,9.0,9.0,45.0,0,0,0.0,0.0,0,9,0,0,0,0,0,0,0.0,2.0,9.0,3.0,20000,180,0.713,0,0,1.0,0.0,1.82,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0
APP6317,0.5,0.0,0,0.5,0.0,1,0,0,0,0,2,1,62.0,3.0,460.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,3.0,5.0,17000,55,0.667,0,0,0.0,0.0,1.966,0,0,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0
APP6318,0.0,0.0,0,1.0,0.0,0,0,0,0,0,1,0,6.0,6.0,36.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,2.0,1.0,15000,161,0.167,0,0,0.0,0.0,0.431,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
APP6319,0.0,0.0,1,0.333,0.333,0,0,0,0,3,0,2,35.0,8.0,243.0,0,0,0.0,0.0,0,11,0,0,0,0,0,0,0.0,0.0,0.0,0.0,37000,62,1.005,0,0,0.0,0.0,1.82,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
APP6320,0.125,0.125,3,0.375,0.375,2,0,0,0,7,1,6,35.0,5.0,103.0,0,0,0.0,0.0,0,25,0,0,0,0,0,0,0.0,1.0,58.0,1.0,28000,80,1.013,0,0,1.0,0.0,5.357,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,1,0
APP6321,0.5,0.0,0,0.5,0.0,0,0,0,0,1,1,0,82.0,3.0,59.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,25000,68,0.8,0,0,0.0,0.0,0.9,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
APP6322,0.0,1.0,1,1.0,1.0,0,0,0,0,0,1,0,10.0,10.0,113.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,25000,103,0.0,0,0,0.0,0.0,1.82,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
APP6323,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,52.0,52.0,806.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1553.0,0.0,10000,77,0.0,0,0,0.0,0.0,1.82,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
APP6324,0.3,0.2,2,0.5,0.2,2,0,0,0,1,9,1,74.0,4.0,85.0,27,1,0.0,27.0,0,0,0,0,0,0,0,27,0.0,0.0,166.0,0.0,14000,40,0.441,0,0,0.0,0.0,4.771,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
APP6325,0.118,0.235,6,0.471,0.353,1,0,0,0,1,16,1,34.0,4.0,72.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,8.0,1.0,14000,27,0.877,0,0,0.0,0.0,3.52,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
APP6326,1.0,0.0,0,1.0,0.0,0,0,0,0,0,1,0,5.0,5.0,113.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,27500,309,0.583,0,0,0.0,0.0,0.782,0,0,1,4,1,0,0,0,0,0,1,0,0,0,0,0,1
APP6327,0.0,0.0,0,0.0,0.0,0,0,0,0,21,0,20,110.0,17.0,96.0,0,0,0.0,0.0,0,10,0,0,0,0,0,0,0.0,0.0,905.0,0.0,30000,310,1.119,0,0,0.0,0.0,1.82,1,0,1,-1,1,0,0,0,0,0,1,0,0,0,0,0,1
APP6328,1.0,0.0,0,1.0,0.0,1,0,0,0,1,0,0,3.0,3.0,74.0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,4.0,1.0,18000,38,1.003,0,0,0.0,0.0,1.82,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0
APP6329,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,94.0,94.0,1915.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,5.0,2.0,24500,185,0.0,0,0,0.0,0.0,1.82,0,0,1,3,1,0,0,0,0,0,1,0,0,1,0,0,0
APP6330,0.0,0.0,0,1.0,0.0,0,0,0,0,0,2,1,7.0,7.0,67.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,298.0,0.0,15000,25,0.334,0,0,0.0,0.0,2.4,0,0,1,-1,0,0,0,1,0,0,0,0,0,1,0,0,0
APP6331,0.0,0.0,0,1.0,0.0,0,0,0,0,0,1,0,7.0,7.0,95.0,11,1,0.0,11.0,0,0,0,0,0,0,0,11,0.0,0.0,2.0,2.0,20000,81,0.549,0,0,0.0,0.0,1.635,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
APP6332,0.0,0.0,0,1.0,0.0,0,0,0,0,0,2,1,8.0,8.0,97.0,27,2,0.0,27.0,0,0,0,0,0,0,0,27,0.0,2.0,191.0,0.0,21000,31,0.261,0,0,0.0,0.0,0.993,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0
APP6333,0.2,0.0,0,0.2,0.0,1,0,0,1,3,2,0,25.0,2.0,46.0,270,0,0.0,0.0,2,0,0,0,0,0,0,14,0.0,0.0,33.0,3.0,45000,71,0.752,0,1,0.0,0.0,7.266,1,0,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0
APP6334,0.0,0.5,1,0.0,0.5,0,0,0,0,2,0,1,98.0,12.0,2630.0,0,0,0.0,0.0,0,5,0,0,0,0,0,0,0.0,0.0,2953.0,0.0,25000,149,0.0,0,0,0.0,0.0,1.82,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,1
APP6335,0.667,0.0,0,0.667,0.0,0,1,0,0,1,2,0,56.0,1.0,37.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,37.0,1.0,35000,141,1.0,1,0,0.0,1.0,0.095,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
APP6336,0.0,0.0,1,0.0,0.167,0,0,0,0,6,0,1,90.0,20.0,27.0,30,6,31.0,60.0,1,2,0,0,0,0,0,23,0.0,0.0,495.0,0.0,25000,246,0.523,0,0,0.0,0.0,1.82,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1
APP6337,0.75,0.0,0,1.0,0.0,0,0,0,0,1,3,0,11.0,5.0,67.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,2.0,5.0,7.0,23000,120,0.702,0,0,0.667,0.0,2.736,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
APP6338,0.0,0.0,0,0.0,0.0,0,0,0,0,3,0,0,65.0,34.0,670.0,26,0,0.0,0.0,0,2,0,0,0,0,0,26,0.0,0.0,1961.0,0.0,40000,190,0.0,0,0,0.0,0.0,1.82,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
APP6339,0.0,0.0,1,0.333,0.333,2,0,0,0,1,2,2,28.0,12.0,307.0,23,0,0.0,0.0,0,8,0,0,0,0,0,23,0.0,0.0,675.0,0.0,35000,63,0.54,0,0,0.0,0.0,2.857,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
APP6340,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,40.0,40.0,434.0,60,0,0.0,0.0,0,0,0,0,0,0,0,60,0.0,0.0,2.0,1.0,14000,79,0.0,0,0,0.0,0.0,1.82,0,0,1,4,1,0,0,0,0,0,1,0,0,1,0,0,0
APP6341,0.0,0.0,0,0.0,0.0,0,1,0,0,0,2,1,108.0,54.0,44.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,2.0,54.0,2.0,22500,101,0.0,1,0,1.0,0.0,0.063,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0
APP6342,0.0,0.0,1,0.0,0.143,3,0,0,0,7,0,0,38.0,18.0,74.0,83,1,0.0,30.0,8,0,0,0,0,0,0,30,0.0,0.0,599.0,0.0,20000,54,0.9,0,0,0.0,0.0,1.82,1,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,1
APP6343,0.0,0.0,1,0.0,0.333,0,0,0,0,3,0,0,59.0,28.0,239.0,12,1,0.0,12.0,1,0,0,0,0,0,0,12,0.0,0.0,0.0,0.0,22000,75,0.0,0,0,0.0,0.0,1.82,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
APP6344,0.0,0.0,0,1.0,0.0,0,0,0,0,1,0,1,8.0,8.0,93.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1.0,29.0,2.0,15000,66,0.895,0,0,0.0,0.0,1.82,0,0,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0
APP6345,0.0,0.0,0,0.0,0.0,0,0,2,0,2,1,1,58.0,34.0,777.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1.0,40.0,1.0,22000,51,0.0,0,0,1.0,0.0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
APP6346,1.0,0.0,0,1.0,0.0,0,0,0,0,0,1,0,3.0,3.0,53.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,95.0,0.0,14000,30,0.625,0,0,0.0,0.0,0.928,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0
APP6347,0.222,0.111,1,0.667,0.111,0,1,0,0,3,6,2,129.0,4.0,43.0,20,1,0.0,3.0,0,0,0,0,0,0,0,3,0.0,2.0,4.0,2.0,23000,29,0.596,1,0,0.5,0.0,3.284,0,0,1,3,1,0,0,0,0,0,1,0,0,1,0,0,0
APP6348,0.273,0.0,1,0.455,0.091,0,0,0,3,1,10,1,74.0,5.0,52.0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,2.0,24.0,1.0,43000,93,0.827,0,1,0.5,0.0,7.262,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0
APP6349,0.0,0.0,0,0.333,0.0,0,0,0,0,2,1,2,12.0,10.0,65.0,0,0,0.0,0.0,0,20,0,0,0,0,0,0,0.0,0.0,2.0,2.0,17000,54,0.996,0,0,0.0,0.0,15.882,0,0,1,3,1,0,0,0,0,0,1,0,0,1,0,0,0
APP6350,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,48.0,48.0,335.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1448.0,0.0,12500,35,0.0,0,0,0.0,0.0,1.82,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
APP6351,0.25,0.0,0,0.25,0.0,0,1,1,1,2,2,0,83.0,5.0,28.0,26,1,22.0,26.0,0,0,0,0,0,0,0,22,0.0,0.0,232.0,0.0,16000,128,0.991,1,1,0.0,0.0,13.125,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
APP6352,0.0,0.0,0,1.0,0.0,0,0,0,0,1,0,0,8.0,8.0,23.0,0,0,0.0,0.0,0,8,0,0,0,0,0,0,0.0,0.0,10.0,1.0,22000,74,0.853,0,0,0.0,0.0,1.82,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
APP6353,0.0,0.0,0,0.0,0.0,0,1,0,0,0,2,0,50.0,16.0,64.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,478.0,0.0,40000,151,0.055,1,0,0.0,0.0,1.478,0,0,1,3,1,0,1,0,0,0,0,0,0,1,0,0,0
APP6354,0.0,0.0,2,0.154,0.154,1,0,0,4,5,8,1,61.0,8.0,78.0,25,2,0.0,25.0,0,11,0,0,0,0,0,25,0.0,1.0,344.0,0.0,30000,184,0.781,0,1,0.0,0.0,10.083,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
APP6355,0.0,0.0,0,0.0,0.0,0,0,0,0,2,0,0,59.0,17.0,81.0,26,0,0.0,0.0,11,0,0,0,0,0,0,26,0.0,0.0,520.0,0.0,30000,154,0.614,0,0,0.0,0.0,1.82,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,1
APP6356,0.333,0.0,0,1.0,0.0,1,1,0,0,0,3,1,10.0,2.0,63.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,5.0,2.0,10.0,4.0,20000,44,0.742,1,0,0.0,0.4,4.523,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0
APP6357,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,35.0,35.0,73.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1.0,145.0,0.0,15000,71,0.071,0,0,1.0,0.0,1.82,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,1,0
APP6358,0.0,0.0,1,0.0,0.5,0,0,0,0,1,1,1,43.0,24.0,49.0,5,0,0.0,0.0,0,0,0,0,0,0,0,5,0.0,0.0,708.0,0.0,28000,37,0.154,0,0,0.0,0.0,1.857,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,1
APP6359,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,39.0,39.0,464.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1197.0,0.0,22000,62,0.0,0,0,0.0,0.0,1.82,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,1
APP6360,0.0,0.0,1,0.0,0.125,0,0,0,0,8,0,0,58.0,43.0,325.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1294.0,0.0,35000,89,0.0,0,0,0.0,0.0,1.82,1,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,1
