PROSPECTID,pct_tl_open_L6M,pct_tl_closed_L6M,Tot_TL_closed_L12M,pct_tl_open_L12M,pct_tl_closed_L12M,Tot_Missed_Pmnt,CC_TL,Home_TL,PL_TL,Secured_TL,Unsecured_TL,Other_TL,Age_Oldest_TL,Age_Newest_TL,time_since_recent_payment,max_recent_level_of_deliq,num_deliq_6_12mts,max_deliq_6mts,max_deliq_12mts,num_times_60p_dpd,num_std_12mts,num_sub,num_sub_12mts,num_dbt,num_dbt_12mts,num_lss,recent_level_of_deliq,CC_enq_L12m,PL_enq_L12m,time_since_recent_enq,enq_L3m,NETMONTHLYINCOME,Time_With_Curr_Empr,pct_currentBal_all_TL,CC_Flag,PL_Flag,pct_PL_enq_L6m_of_ever,pct_CC_enq_L6m_of_ever,max_unsec_exposure_inPct,HL_Flag,GL_Flag,MARITALSTATUS,EDUCATION,GENDER,first_prod_enq2_AL,first_prod_enq2_CC,first_prod_enq2_ConsumerLoan,first_prod_enq2_HL,first_prod_enq2_PL,first_prod_enq2_others,last_prod_enq2_AL,last_prod_enq2_CC,last_prod_enq2_ConsumerLoan,last_prod_enq2_HL,last_prod_enq2_PL,last_prod_enq2_others
CUST104628,0.0,0.0,0,1.0,0.0,0,0,0,0,0,1,0,10.0,10.0,72.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,124.0,0.0,15000,77,0.389,0,0,0.0,0.0,1.747,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
CUST104629,0.5,0.0,1,0.5,0.5,0,0,0,0,1,1,0,22.0,2.0,69.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,77.0,1.0,10000,239,1.0,0,0,0.0,0.0,1.549,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
CUST104630,0.5,0.0,0,0.5,0.0,2,0,0,0,2,0,0,15.0,2.0,74.0,0,0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,229.0,0.0,60000,125,0.689,0,0,0.0,0.0,1.82,1,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST104631,0.0,1.0,1,0.0,1.0,0,0,0,0,1,0,0,22.0,22.0,74.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13000,62,0.0,0,0,0.0,0.0,1.82,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST104632,0.5,0.5,1,1.0,0.5,1,0,0,0,2,0,0,9.0,4.0,74.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,16.0,1.0,15000,41,1.02,0,0,0.0,0.0,1.82,1,0,1,3,1,0,0,1,0,0,0,0,0,1,0,0,0
CUST104633,0.0,0.0,0,1.0,0.0,0,1,0,0,0,1,0,12.0,12.0,67.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,15000,125,0.992,1,0,0.0,0.0,1.804,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST104634,1.0,0.0,0,1.0,0.0,1,0,0,0,1,0,0,2.0,2.0,74.0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,5.0,1.0,20000,18,1.002,0,0,0.0,0.0,1.82,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0
CUST104635,0.0,0.8,4,0.0,0.8,0,0,0,0,0,5,2,19.0,15.0,185.0,28,1,0.0,28.0,0,0,0,0,0,0,0,28,0.0,0.0,393.0,0.0,18000,45,0.0,0,0,0.0,0.0,2.539,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0
CUST104636,0.143,0.143,1,0.286,0.143,3,0,0,1,5,2,6,48.0,6.0,53.0,341,0,0.0,0.0,1,9,0,0,0,0,0,341,0.0,0.0,182.0,0.0,38000,41,0.923,0,1,0.0,0.0,5.263,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,1
CUST104637,0.0,0.0,0,1.0,0.0,0,0,0,0,1,0,0,11.0,11.0,66.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1.0,168.0,0.0,25000,39,0.633,0,0,1.0,0.0,1.82,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,1,0
CUST104638,0.5,0.0,1,0.75,0.25,0,0,0,1,2,2,1,25.0,3.0,47.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,1.0,95000,93,0.882,0,1,1.0,0.0,0.361,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
CUST104639,0.429,0.0,0,0.857,0.0,2,0,0,0,2,5,2,18.0,3.0,51.0,0,0,0.0,0.0,0,3,0,0,0,0,0,0,0.0,1.0,99.0,0.0,30000,122,0.948,0,0,1.0,0.0,8.11,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST104640,0.25,0.25,2,0.25,0.25,0,0,0,0,0,8,1,49.0,4.0,84.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,530.0,0.0,80000,251,0.304,0,0,0.0,0.0,0.741,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0
CUST104641,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,43.0,43.0,771.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,18000,154,0.0,0,0,0.0,0.0,1.82,1,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST104642,0.0,0.0,0,1.0,0.0,0,0,0,0,0,1,0,6.0,6.0,117.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,196.0,0.0,12500,38,0.375,0,0,0.0,0.0,1.039,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
CUST104643,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,1,34.0,34.0,733.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,15000,101,0.475,0,0,0.0,0.0,1.82,0,0,1,4,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST104644,0.05,0.2,17,0.7,0.85,1,0,0,18,1,19,1,16.0,1.0,179.0,27,1,0.0,27.0,0,1,0,0,0,0,0,27,0.0,4.0,0.0,4.0,30000,41,1.0,0,1,0.5,0.0,1.82,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,1,0
CUST104645,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,23.0,23.0,702.0,0,0,0.0,0.0,0,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,10000,146,1.143,0,0,0.0,0.0,1.82,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST104646,0.0,0.0,0,0.0,0.0,0,0,0,0,9,0,0,41.0,18.0,424.0,75,0,0.0,0.0,2,0,0,0,0,0,0,75,0.0,0.0,0.0,0.0,28000,89,0.0,0,0,0.0,0.0,1.82,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST104647,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,1,20.0,20.0,255.0,0,0,0.0,0.0,0,10,0,0,0,0,0,0,0.0,0.0,33.0,2.0,22000,130,1.087,0,0,0.0,0.0,1.82,0,0,1,-1,1,0,0,0,0,0,1,0,0,1,0,0,0
CUST104648,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,49.0,49.0,745.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1494.0,0.0,19000,129,0.0,0,0,0.0,0.0,1.82,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1
CUST104649,0.333,0.0,0,0.667,0.0,1,0,0,0,0,3,0,14.0,2.0,77.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,61.0,1.0,40000,119,0.361,0,0,0.0,0.0,1.41,0,0,1,3,1,0,0,0,0,0,1,0,0,1,0,0,0
CUST104650,0.286,0.286,2,0.286,0.286,0,0,0,0,7,0,3,47.0,3.0,101.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,12350,66,0.0,0,0,0.0,0.0,1.82,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST104651,0.0,0.0,0,1.0,0.0,1,0,0,0,1,0,0,11.0,11.0,74.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,35000,71,0.606,0,0,0.0,0.0,1.82,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST104652,0.077,0.038,8,0.154,0.154,4,1,2,1,49,3,9,199.0,3.0,69.0,595,0,0.0,0.0,7,66,0,0,1,0,0,16,0.0,3.0,25.0,7.0,500000,118,0.814,1,1,0.286,0.0,0.594,1,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,1
CUST104653,0.0,1.0,1,1.0,1.0,0,0,0,0,0,1,0,10.0,10.0,110.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,295.0,0.0,30000,190,0.0,0,0,0.0,0.0,1.82,0,0,1,-1,1,0,0,1,0,0,0,0,0,1,0,0,0
CUST104654,0.0,0.0,0,0.0,0.0,0,0,0,0,1,2,3,52.0,36.0,1099.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1456.0,0.0,18000,241,0.0,0,0,0.0,0.0,1.82,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
CUST104655,0.0,0.0,1,0.0,1.0,0,0,0,0,0,1,0,15.0,15.0,192.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1.0,179.0,0.0,20000,130,0.0,0,0,1.0,0.0,1.82,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
CUST104656,0.0,0.0,0,0.0,0.0,1,0,0,0,1,0,0,13.0,13.0,74.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20000,198,0.637,0,0,0.0,0.0,1.82,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST104657,0.059,0.059,3,0.147,0.088,1,0,0,0,27,7,25,206.0,4.0,44.0,0,0,0.0,0.0,0,20,0,0,0,0,0,0,0.0,1.0,351.0,0.0,30000,128,0.983,0,0,0.0,0.0,11.667,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
CUST104658,1.0,0.0,0,1.0,0.0,0,1,0,0,0,1,0,4.0,4.0,66.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,121.0,0.0,25000,113,0.618,1,0,0.0,1.0,0.0,0,0,1,4,1,0,1,0,0,0,0,0,1,0,0,0,0
CUST104659,0.0,0.25,1,0.25,0.25,0,0,0,0,4,0,3,45.0,6.0,60.0,0,0,0.0,0.0,0,5,0,0,0,0,0,0,0.0,0.0,8.0,4.0,15000,125,1.208,0,0,0.0,0.0,1.82,0,0,1,-1,1,0,0,0,0,1,0,0,0,1,0,0,0
CUST104660,0.0,0.0,0,0.333,0.0,1,1,0,0,2,1,0,139.0,6.0,63.0,24,1,0.0,24.0,0,0,0,0,0,0,0,24,0.0,0.0,1.0,1.0,30000,24,0.105,1,0,0.0,0.0,0.01,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
CUST104661,0.0,0.0,2,0.0,1.0,0,0,0,0,2,0,2,44.0,44.0,289.0,0,0,0.0,0.0,0,6,0,0,0,0,0,0,0.0,0.0,1340.0,0.0,18000,133,0.0,0,0,0.0,0.0,1.82,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST104662,0.0,0.0,1,0.333,0.333,0,0,0,0,3,0,0,51.0,8.0,112.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,11.0,1.0,28000,149,0.434,0,0,0.0,0.0,1.82,0,0,1,4,1,0,0,0,0,0,1,0,0,1,0,0,0
CUST104663,0.0,0.0,0,0.0,0.0,1,0,0,0,3,0,0,28.0,13.0,398.0,0,0,0.0,0.0,0,33,0,0,0,0,0,0,0.0,0.0,25.0,1.0,20000,30,1.129,0,0,0.0,0.0,1.82,1,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST104664,1.0,0.0,0,1.0,0.0,0,0,0,1,0,4,0,5.0,3.0,47.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,8.0,11.0,7.0,15000,46,0.682,0,1,1.0,0.0,8.633,0,0,0,-1,0,0,0,0,0,1,0,0,0,1,0,0,0
CUST104665,0.4,0.0,0,0.8,0.0,0,1,0,0,0,5,0,169.0,6.0,88.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,353.0,0.0,42500,155,0.446,1,0,0.0,0.0,4.34,0,0,1,3,1,0,0,1,0,0,0,0,0,1,0,0,0
CUST104666,1.0,0.0,0,1.0,0.0,1,0,0,0,0,1,0,3.0,3.0,74.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,25300,66,0.7,0,0,0.0,0.0,0.454,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST104667,0.0,0.0,0,0.0,0.0,0,0,0,2,0,2,0,24.0,17.0,60.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,102.0,0.0,28400,91,0.694,0,1,0.0,0.0,10.563,0,0,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0
CUST104668,0.25,0.0,0,0.25,0.0,0,0,0,0,0,4,1,24.0,1.0,42.0,8,1,0.0,8.0,1,1,0,0,0,0,0,8,0.0,3.0,2.0,4.0,55000,126,0.84,0,0,1.0,0.0,3.274,0,0,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0
CUST104669,0.143,0.143,2,0.143,0.143,0,0,0,0,6,8,1,110.0,4.0,69.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2.0,0.0,49.0,1.0,22000,38,0.682,0,0,0.0,0.5,5.0,1,0,1,3,1,0,0,1,0,0,0,0,1,0,0,0,0
CUST104670,0.0,0.0,1,1.0,1.0,0,0,0,0,0,1,1,10.0,10.0,74.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,3.0,1.0,30000,61,0.0,0,0,0.0,0.0,1.82,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0
CUST104671,1.0,0.0,0,1.0,0.0,1,0,0,0,0,1,0,1.0,1.0,74.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,21.0,1.0,13000,38,1.0,0,0,0.0,0.0,0.707,0,0,0,3,1,0,0,1,0,0,0,0,0,1,0,0,0
CUST104672,0.167,0.0,2,0.333,0.167,0,0,0,0,3,9,1,145.0,5.0,32.0,60,1,11.0,23.0,0,0,0,0,0,0,0,11,0.0,2.0,38.0,3.0,30000,152,0.373,0,0,1.0,0.0,3.396,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,1,0
CUST104673,0.0,0.0,3,0.0,0.6,0,0,0,0,0,5,1,32.0,15.0,226.0,28,1,24.0,28.0,0,0,0,0,0,0,0,24,0.0,0.0,439.0,0.0,40000,66,0.0,0,0,0.0,0.0,0.201,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
CUST104674,0.0,0.0,0,0.0,0.0,0,0,0,0,2,0,0,105.0,50.0,845.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1517.0,0.0,20000,60,0.0,0,0,0.0,0.0,1.82,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
CUST104675,0.0,0.0,0,0.0,0.0,0,0,0,0,1,1,1,57.0,27.0,662.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1717.0,0.0,25000,90,1.0,0,0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST104676,0.25,0.25,2,0.375,0.25,0,0,0,0,5,3,0,43.0,2.0,66.0,16,3,0.0,16.0,0,0,0,0,0,0,0,16,0.0,0.0,65.0,1.0,25000,150,0.816,0,0,0.0,0.0,1.74,1,0,1,3,1,0,0,1,0,0,0,0,0,1,0,0,0
CUST104677,0.25,0.0,1,0.25,0.125,2,0,0,0,4,4,3,33.0,4.0,75.0,75,0,0.0,0.0,2,0,0,0,0,0,0,59,0.0,0.0,488.0,0.0,25000,83,0.504,0,0,0.0,0.0,1.945,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST104678,0.0,0.0,0,1.0,0.0,0,0,0,0,1,0,0,8.0,8.0,50.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1.0,132.0,0.0,30000,120,0.673,0,0,1.0,0.0,1.82,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST104679,0.0,1.0,1,1.0,1.0,0,0,0,0,0,1,0,12.0,12.0,146.0,9,2,0.0,10.0,0,0,0,0,0,0,0,9,0.0,0.0,6.0,1.0,22000,76,0.0,0,0,0.0,0.0,1.82,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0
CUST104680,0.0,0.0,0,0.0,0.0,0,0,0,0,3,0,2,45.0,16.0,134.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,25000,125,0.995,0,0,0.0,0.0,1.82,1,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST104681,0.667,0.0,0,0.667,0.0,2,0,0,0,0,3,1,68.0,2.0,794.0,0,0,0.0,0.0,0,0,2,0,0,0,21,0,0.0,0.0,59.0,1.0,29000,188,0.553,0,0,0.0,0.0,1.643,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST104682,1.0,0.0,0,1.0,0.0,0,0,0,0,0,1,0,4.0,4.0,76.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,2.0,2.0,24000,63,0.583,0,0,0.0,1.0,0.667,0,0,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0
CUST104683,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,17.0,17.0,46.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,517.0,0.0,17990,62,0.62,0,0,0.0,0.0,1.82,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,1
CUST104684,0.0,0.0,0,1.0,0.0,0,0,0,0,0,1,0,7.0,7.0,52.0,27,0,27.0,27.0,0,0,0,0,0,0,0,27,0.0,0.0,12.0,1.0,30000,101,0.437,0,0,0.0,0.0,0.428,0,0,1,3,1,0,0,1,0,0,0,0,0,1,0,0,0
CUST104685,0.0,0.0,0,1.0,0.0,0,0,0,0,0,1,0,9.0,9.0,49.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,277.0,0.0,14000,100,0.167,0,0,0.0,0.0,0.964,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CUST104686,0.625,0.0,0,1.0,0.0,2,0,0,0,0,8,3,10.0,2.0,56.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,3.0,14.0,2.0,40000,42,0.485,0,0,1.0,0.0,2.463,0,0,1,3,1,0,0,0,0,0,1,0,0,1,0,0,0
CUST104687,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,64.0,64.0,954.0,60,0,0.0,0.0,4,0,0,0,0,0,0,60,0.0,0.0,1913.0,0.0,20000,69,0.0,0,0,0.0,0.0,1.82,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
CUST104688,0.0,0.0,0,0.0,0.0,0,0,0,1,2,2,2,86.0,21.0,65.0,0,0,0.0,0.0,0,7,0,0,0,0,0,0,0.0,0.0,650.0,0.0,36000,147,0.362,0,1,0.0,0.0,0.694,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST104689,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,27.0,27.0,59.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,336.0,0.0,40000,186,0.556,0,0,0.0,0.0,1.82,0,0,1,-1,1,0,0,0,0,0,1,0,0,1,0,0,0
CUST104690,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,19.0,19.0,439.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,3.0,1.0,138.0,0.0,25500,59,0.0,0,0,1.0,0.111,1.82,1,0,1,4,1,0,1,0,0,0,0,0,0,0,0,1,0
CUST104691,0.6,0.2,1,0.6,0.2,3,0,0,1,4,1,0,29.0,3.0,80.0,23,5,71.0,71.0,1,13,0,0,0,0,0,10,0.0,0.0,21.0,1.0,24000,27,0.871,0,1,0.0,0.0,54.167,1,0,1,2,1,0,0,0,0,0,1,0,0,1,0,0,0
CUST104692,0.125,0.125,1,0.125,0.125,1,0,0,0,8,0,0,84.0,1.0,38.0,0,0,0.0,0.0,0,11,0,0,0,0,0,0,0.0,0.0,3.0,1.0,20000,130,1.027,0,0,0.0,0.0,1.82,1,0,1,-1,0,0,0,1,0,0,0,0,0,1,0,0,0
CUST104693,0.0,0.0,0,1.0,0.0,0,0,0,1,0,1,0,10.0,10.0,74.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,26000,390,0.813,0,1,0.0,0.0,5.769,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST104694,0.0,0.053,1,0.0,0.053,0,1,0,5,13,6,13,185.0,15.0,155.0,30,0,0.0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.0,2.0,28000,66,0.971,1,1,0.0,0.0,0.0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
CUST104695,0.0,0.0,0,0.0,0.0,1,0,0,0,1,0,0,19.0,19.0,74.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,23000,82,1.002,0,0,0.0,0.0,1.82,1,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST104696,0.0,0.0,0,0.0,0.0,0,0,1,0,3,0,0,58.0,36.0,148.0,387,2,0.0,417.0,2,0,0,0,0,0,0,387,0.0,0.0,10.0,2.0,45000,154,0.417,0,0,0.0,0.0,1.82,1,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,1
CUST104697,0.222,0.0,2,0.222,0.222,0,1,0,0,7,2,0,42.0,3.0,31.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2.0,0.0,159.0,0.0,35000,81,0.115,1,0,0.0,0.5,1.516,1,0,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0
CUST104698,0.0,0.0,0,0.5,0.0,0,1,0,0,0,2,1,124.0,9.0,62.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2.0,1.0,12.0,2.0,13000,75,1.0,1,0,1.0,0.5,0.909,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,1,0
CUST104699,0.333,0.0,0,0.833,0.0,0,0,0,0,0,6,0,15.0,3.0,76.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,41.0,2.0,20000,37,0.256,0,0,0.0,0.0,6.176,0,0,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0
CUST104700,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,15.0,15.0,71.0,0,0,0.0,0.0,0,10,0,0,0,0,0,0,0.0,0.0,75.0,1.0,13000,128,0.557,0,0,0.0,0.0,1.82,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0
CUST104701,0.273,0.091,1,0.364,0.091,2,0,0,0,8,3,2,56.0,2.0,48.0,90,0,0.0,0.0,3,0,0,0,0,0,0,90,0.0,0.0,12.0,3.0,25000,32,0.555,0,0,0.0,0.0,0.908,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
CUST104702,1.0,0.0,0,1.0,0.0,2,0,0,0,0,2,1,2.0,2.0,74.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,3.0,3.0,6.0,17000,97,0.703,0,0,1.0,0.0,0.725,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
CUST104703,0.667,0.0,0,0.667,0.0,1,0,0,0,1,2,2,35.0,6.0,54.0,0,0,0.0,0.0,0,10,0,0,0,0,0,0,0.0,0.0,3.0,2.0,18000,68,0.91,0,0,0.0,0.0,4.328,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0
CUST104704,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,45.0,45.0,1218.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,686.0,0.0,21000,189,0.0,0,0,0.0,0.0,1.82,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST104705,0.231,0.0,0,0.231,0.0,0,0,0,0,10,3,1,36.0,5.0,49.0,24,0,0.0,0.0,0,0,0,0,0,0,0,24,1.0,1.0,1.0,6.0,25000,78,0.463,0,0,1.0,1.0,2.239,1,0,1,3,1,0,0,1,0,0,0,0,0,1,0,0,0
CUST104706,0.0,0.333,1,1.0,0.333,1,0,0,0,0,3,1,8.0,8.0,49.0,28,2,0.0,59.0,0,0,0,0,0,0,0,28,0.0,0.0,235.0,0.0,35000,126,0.283,0,0,0.0,0.0,0.51,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0
CUST104707,1.0,0.0,0,1.0,0.0,1,0,0,0,1,0,0,2.0,2.0,74.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,50.0,2.0,12000,200,1.0,0,0,0.0,0.0,1.82,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST104708,0.05,0.0,0,0.1,0.0,1,0,1,0,17,3,4,134.0,2.0,43.0,30,0,0.0,0.0,1,11,0,0,0,0,0,30,0.0,0.0,856.0,0.0,28000,105,0.779,0,0,0.0,0.0,42.857,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
CUST104709,1.0,0.0,0,1.0,0.0,1,0,0,0,1,0,0,2.0,2.0,74.0,0,0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,6.0,1.0,20000,96,1.003,0,0,0.0,0.0,1.82,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
CUST104710,1.0,0.0,0,1.0,0.0,0,0,0,1,0,1,0,3.0,3.0,66.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,3.0,140.0,0.0,20000,190,1.0,0,1,0.667,0.0,0.5,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,1,0
CUST104711,0.0,0.286,2,0.714,0.286,1,0,0,0,1,6,2,34.0,8.0,65.0,26,0,0.0,0.0,0,10,0,0,0,0,0,26,0.0,0.0,6.0,2.0,75000,190,0.415,0,0,0.0,0.0,0.829,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0
CUST104712,1.0,0.0,0,1.0,0.0,0,0,0,0,0,1,0,3.0,3.0,51.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1.0,31.0,4.0,25000,63,0.8,0,0,1.0,0.0,0.48,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST104713,0.167,0.056,1,0.167,0.056,3,2,0,2,5,13,6,80.0,3.0,38.0,25,3,0.0,25.0,0,0,0,0,0,0,0,25,3.0,2.0,27.0,2.0,40000,224,0.938,1,1,0.333,0.071,41.707,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,1
CUST104714,0.75,0.5,3,0.75,0.75,1,0,0,2,0,4,0,17.0,2.0,48.0,7,0,0.0,0.0,0,2,0,0,0,0,0,7,0.0,7.0,4.0,12.0,25000,39,1.0,0,1,1.0,0.0,0.592,0,0,0,3,1,0,0,1,0,0,0,0,0,1,0,0,0
